8.281250000000000000e-01
8.634751773049645918e-01
7.677304964539007903e-01
6.559139784946236285e-01
8.905263157894737214e-01
9.305263157894736459e-01
8.411458333333333703e-01
9.739583333333333703e-01
9.166666666666667407e-01
9.931271477663230485e-01
7.890625000000000000e-01
8.599290780141843893e-01
8.989473684210526061e-01
9.751773049645390268e-01
7.044673539518899741e-01
7.960992907801418550e-01
8.741134751773049771e-01
6.390168970814131821e-01
9.427083333333332593e-01
9.010416666666667407e-01
9.073684210526316019e-01
9.931271477663230485e-01
8.509984639016897612e-01
8.064516129032257563e-01
8.248847926267280917e-01
7.115789473684211996e-01
9.518900343642612283e-01
8.098958333333333703e-01
9.113475177304963815e-01
9.663157894736841280e-01
9.759450171821306697e-01
8.984375000000000000e-01
7.322695035460993207e-01
7.536842105263158453e-01
7.542242703533026393e-01
7.389473684210526860e-01
9.140625000000000000e-01
8.177083333333332593e-01
9.531250000000000000e-01
6.981566820276496887e-01
8.652631578947367341e-01
8.986175115207373221e-01
6.547368421052631726e-01
8.386524822695036185e-01
9.036458333333332593e-01
7.074468085106383475e-01
8.138297872340425343e-01
7.234042553191488700e-01
4.635416666666666297e-01
7.515789473684211242e-01
7.410526315789474072e-01
9.095744680851064468e-01
7.978723404255320117e-01
7.621052631578948411e-01
9.093701996927803233e-01
6.712749615975422968e-01
9.305263157894736459e-01
8.226950354609928739e-01
9.389473684210526416e-01
8.209219858156029392e-01
8.046875000000001110e-01
9.427083333333333703e-01
8.581560283687943436e-01
9.869791666666666297e-01
7.941628264208908661e-01
8.156682027649768685e-01
8.098958333333333703e-01
8.279569892473117587e-01
8.526315789473684070e-01
9.262672811059906586e-01
9.690721649484536071e-01
7.557894736842105665e-01
9.621993127147766556e-01
8.567708333333332593e-01
9.255319148936170803e-01
6.595744680851063357e-01
1.000000000000000000e+00
9.765625000000000000e-01
8.589473684210526816e-01
9.739583333333332593e-01
9.114583333333333703e-01
8.453608247422680355e-01
8.568421052631579604e-01
8.279569892473117587e-01
7.127659574468084847e-01
8.111979166666667407e-01
9.656357388316151313e-01
7.304964539007092750e-01
8.741134751773048661e-01
8.489583333333332593e-01
7.434715821812595271e-01
8.049645390070921946e-01
9.896907216494845727e-01
7.968750000000000000e-01
8.006872852233676285e-01
9.817708333333333703e-01
7.695035460992907250e-01
9.843750000000000000e-01
8.968421052631578849e-01
9.931271477663230485e-01
